vehicle_id,vehicle_type,manufacturer,model,prod_year,category,leather interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,levy,price
45683762,auto,TOYOTA,Camry sport se,2012,Sedan,1,Petrol,2.5,100000,4,Tiptronic,Front,4,Left wheel,Silver,12,781,24775
45790378,auto,FORD,C-MAX,2013,Hatchback,1,Hybrid,2,161000,4,Automatic,Front,4,Left wheel,Grey,12,0,17249
45720776,auto,TOYOTA,Prius,2005,Sedan,0,Hybrid,1.5,205000,4,Variator,Front,4,Left wheel,Silver,8,0,12544
45760082,auto,MERCEDES-BENZ,ML 280,2009,Jeep,1,Diesel,3.0 Turbo,158000,6,Tiptronic,4x4,4,Left wheel,Black,8,0,34494
45790261,auto,BMW,X5,2003,Jeep,1,Petrol,3,1000,6,Tiptronic,4x4,4,Left wheel,Grey,6,0,13172
45809900,auto,TOYOTA,Aqua,2012,Hatchback,1,Petrol,1.5,107000,4,Automatic,Front,4,Left wheel,Blue,4,503,18422
45815345,auto,FIAT,500,2013,Sedan,1,Petrol,1.4,95000,4,Tiptronic,Front,4,Left wheel,Red,8,474,10036
45815334,auto,MERCEDES-BENZ,E 200,2008,Sedan,1,Diesel,2.2 Turbo,0,4,Automatic,Rear,4,Left wheel,White,4,0,18817
45788376,auto,TOYOTA,Prius,2010,Hatchback,0,Hybrid,1.8,240000,4,Automatic,Front,4,Left wheel,White,7,0,18503
45774373,auto,HONDA,Cr-v,2016,Jeep,1,Petrol,2.4,88968,4,Automatic,4x4,4,Left wheel,Black,12,1051,10036
45758092,auto,LEXUS,GX 470,2009,Jeep,1,Petrol,4.7,264339,8,Automatic,4x4,4,Left wheel,Black,0,2151,2430
44070835,auto,SUZUKI,Grand Vitara,2005,Jeep,0,Petrol,2.7 Turbo,170000,6,Manual,Rear,4,Left wheel,Grey,8,0,13172
45525921,auto,TOYOTA,Prius,2012,Sedan,1,Hybrid,1.8,89000,4,Variator,Front,4,Left wheel,Black,10,586,18503
45649142,auto,TOYOTA,Camry,2019,Sedan,1,Hybrid,2.5,9626,4,Automatic,Front,4,Left wheel,Black,12,607,3450
45809072,auto,TOYOTA,Aqua,2017,Hatchback,1,Hybrid,1.5,86658,4,Automatic,Front,4,Left wheel,White,4,382,15273
45811235,auto,TOYOTA,RAV 4,2017,Jeep,1,Petrol,2.5,55362,4,Automatic,4x4,4,Left wheel,Blue,12,1249,18189
45789598,auto,VOLKSWAGEN,Golf 4,1998,Hatchback,0,CNG,1.6,272000,4,Manual,Front,4,Left wheel,Silver,0,0,6000
45780976,auto,TOYOTA,Prius,2012,Hatchback,0,Petrol,1.8,230400,4,Automatic,Front,4,Left wheel,Silver,8,0,18817
45733183,auto,HYUNDAI,Sonata,2015,Sedan,1,LPG,2,306922,4,Automatic,Front,4,Left wheel,Silver,4,765,10663
45654413,auto,LEXUS,RX 450,2010,Jeep,1,Hybrid,3.5,167222,6,Automatic,4x4,4,Left wheel,Black,12,1399,5018
45729920,auto,SSANGYONG,REXTON,2011,Jeep,1,Diesel,2,101285,4,Automatic,Front,4,Left wheel,White,4,707,29094
45803338,auto,HYUNDAI,Sonata,2014,Sedan,1,LPG,2,402881,4,Automatic,Front,4,Left wheel,Silver,4,639,11604
45772499,auto,TOYOTA,Highlander,2008,Sedan,1,Hybrid,3.3,287274,6,Automatic,4x4,4,Left wheel,White,12,1750,125
45816296,auto,BMW,X5,2011,Jeep,1,Petrol,3,0,6,Automatic,4x4,4,Left wheel,Black,12,1018,2979
45653494,auto,HONDA,Insight,2011,Hatchback,1,Hybrid,1.3,288704,4,Automatic,Front,4,Left wheel,White,0,490,706
45805473,auto,MERCEDES-BENZ,B 170,2007,Sedan,1,Petrol,1.7,102000,4,Automatic,Front,4,Left wheel,Black,11,0,11917
45803947,auto,HYUNDAI,Tucson,2012,Jeep,1,Diesel,2,119310,4,Automatic,Front,4,Left wheel,Silver,4,642,21103
44991441,auto,MERCEDES-BENZ,GLE 400 A M G,2016,Jeep,1,Petrol,3.0 Turbo,73000,6,Tiptronic,4x4,4,Left wheel,Black,12,1292,254024
45660722,auto,LEXUS,RX 450,2016,Jeep,1,Hybrid,3.5,0,6,Automatic,Front,4,Left wheel,Grey,12,690,34811
45808278,auto,MAZDA,1000,2016,Jeep,1,Petrol,2.5,0,4,Automatic,4x4,4,Left wheel,Blue,12,1091,1098
45715348,auto,TOYOTA,Prius C,2013,Hatchback,0,Hybrid,1.5,79000,4,Automatic,Front,4,Left wheel,Grey,8,502,17249
45759862,auto,LEXUS,GX 460,2012,Jeep,1,Petrol,4.6,255406,8,Automatic,4x4,4,Left wheel,Black,0,1363,12858
45762941,auto,AUDI,A4,2014,Sedan,1,Petrol,2,42395,4,Automatic,4x4,4,Left wheel,Grey,0,639,1254
45813785,auto,KIA,Optima,2014,Sedan,1,Petrol,2.4,80000,4,Tiptronic,Front,4,Left wheel,Black,12,0,29793
45816284,auto,BMW,X5,2013,Jeep,1,Petrol,3,168395,6,Automatic,4x4,4,Left wheel,Black,12,917,13485
45776401,auto,MERCEDES-BENZ,E 550,2008,Sedan,1,Petrol,5.5,162000,8,Tiptronic,Rear,4,Left wheel,Black,12,2858,26657
45780176,auto,LEXUS,RX 400,2005,Jeep,1,Hybrid,3.3,190000,6,Variator,4x4,4,Left wheel,Silver,8,0,18189
45795373,auto,TOYOTA,Ist,2002,Hatchback,0,Petrol,1.3,190000,4,Automatic,Front,4,Right-hand drive,Silver,0,0,8781
45769532,auto,TOYOTA,Tacoma,2019,Sedan,1,Petrol,3.5,17542,6,Automatic,Rear,4,Left wheel,Silver,12,1820,31047
45752288,auto,NISSAN,Versa,2018,Sedan,1,Petrol,1.6,0,4,Automatic,Front,4,Left wheel,Grey,12,880,2587
45803531,auto,TOYOTA,Highlander LIMITED,2009,Jeep,1,Hybrid,3.3,68609,4,Automatic,4x4,4,Left wheel,Silver,8,0,39201
45815831,auto,BMW,328,2000,Coupe,0,Petrol,2.8,230000,6,Manual,Rear,2,Left wheel,Blue,2,0,8311
45803589,auto,HYUNDAI,Sonata,2016,Sedan,1,LPG,2,451634,4,Automatic,Front,4,Left wheel,Orange,4,891,13172
45667814,auto,MERCEDES-BENZ,Sprinter,2006,Microbus,0,Diesel,2.9 Turbo,300000,5,Manual,Rear,4,Left wheel,White,0,0,21953
44804181,auto,HONDA,FIT,2012,Hatchback,0,Petrol,1.3,81000,4,Automatic,Front,4,Right-hand drive,White,4,1111,7700
45640930,auto,BMW,X5,2014,Jeep,1,Diesel,3,141384,6,Automatic,4x4,4,Left wheel,Blue,0,915,25089
45732713,auto,HYUNDAI,Sonata,2014,Sedan,1,LPG,2,665558,4,Automatic,Front,4,Left wheel,White,4,639,10349
45488229,auto,TOYOTA,4Runner,2007,Jeep,1,Petrol,4.7,2200000,8,Automatic,4x4,>5,Left wheel,Black,6,0,27598
45802580,auto,HYUNDAI,Santa FE,2015,Jeep,1,Diesel,2.2,208082,4,Automatic,Front,4,Left wheel,White,4,833,43548
45775575,auto,MERCEDES-BENZ,C 300,2012,Sedan,1,Petrol,3,160000,6,Tiptronic,4x4,4,Left wheel,Silver,16,0,28225
45625903,auto,BMW,X5,2011,Jeep,1,Diesel,3,207694,6,Automatic,4x4,4,Left wheel,Black,0,1018,10036
45764233,auto,TOYOTA,Tacoma,2013,Jeep,1,Petrol,4,239342,6,Automatic,4x4,4,Left wheel,Silver,12,1194,220
45810587,auto,CHEVROLET,Orlando,2017,Jeep,1,LPG,2,27992,4,Automatic,Front,4,Left wheel,Silver,4,1017,21796
45812446,auto,TOYOTA,Prius,2012,Sedan,0,Hybrid,1.8,1360000,4,Automatic,Front,4,Left wheel,Silver,10,0,19757
45797596,auto,BMW,X5,2007,Jeep,1,Petrol,4.8,220000,8,Tiptronic,4x4,4,Left wheel,Black,12,0,29793
45787221,auto,CHEVROLET,Cruze,2012,Sedan,1,Petrol,1.4 Turbo,158000,4,Automatic,Front,4,Left wheel,White,12,475,11604
45724787,auto,FIAT,Doblo,2002,Goods wagon,0,Diesel,1.9,170000,4,Manual,Front,4,Left wheel,Yellow,12,0,8467
45801984,auto,HYUNDAI,Elantra,2012,Sedan,1,Petrol,1.6,68976,4,Automatic,Front,4,Left wheel,White,4,531,16160
45659002,auto,VOLKSWAGEN,Passat,2017,Sedan,1,Petrol,1.8 Turbo,22500,4,Tiptronic,Front,4,Left wheel,White,8,924,34497
45632000,auto,FORD,Fusion,2013,Sedan,1,Hybrid,2,174619,4,Automatic,Front,4,Left wheel,Grey,0,640,282
45781177,auto,NISSAN,March,2004,Hatchback,0,CNG,1.2,145000,4,Automatic,Front,4,Right-hand drive,Red,0,0,6899
45801836,auto,HYUNDAI,Elantra,2010,Sedan,1,Petrol,1.6,87640,4,Automatic,Front,4,Left wheel,Grey,4,687,14834
45814710,auto,TOYOTA,Prius C,2014,Hatchback,0,Hybrid,1.5,60000,4,Automatic,Front,4,Left wheel,Grey,12,0,20385
45811950,auto,JEEP,Grand Cherokee LAREDO,2006,Jeep,1,CNG,3.7,157000,6,Tiptronic,4x4,>5,Left wheel,Silver,8,0,18189
45786714,auto,HYUNDAI,Sonata,2013,Sedan,0,Petrol,2.4,240000,4,Tiptronic,Front,4,Left wheel,Black,10,751,15053
45728673,auto,SSANGYONG,REXTON,2013,Jeep,1,Diesel,2,126116,4,Automatic,Front,4,Left wheel,Black,4,640,36808
45804081,auto,SUZUKI,Grand Vitara,1998,Jeep,1,Petrol,2.5,320000,6,Automatic,Rear,4,Left wheel,Black,0,0,4704
45733227,auto,HYUNDAI,Sonata,2010,Sedan,1,LPG,2,89181,4,Automatic,Front,4,Left wheel,Silver,4,836,7527
45769077,auto,MERCEDES-BENZ,E 300,2017,Sedan,1,Petrol,2,50930,4,Automatic,Rear,4,Left wheel,Black,12,1017,22580
45788793,auto,NISSAN,Tiida,2006,Sedan,0,Petrol,1.5,184000,4,Automatic,Front,4,Right-hand drive,Silver,8,0,8467
45732823,auto,HYUNDAI,Sonata,2015,Sedan,1,LPG,2,411260,4,Automatic,Front,4,Left wheel,Orange,4,765,9252
45811098,auto,TOYOTA,Prius,2010,Hatchback,1,Hybrid,1.8,344434,4,Automatic,Front,4,Left wheel,Silver,12,761,470
45792363,auto,BMW,X5,2009,Jeep,1,Diesel,3.0 Turbo,10000,6,Automatic,4x4,4,Left wheel,Black,12,0,29793
45701453,auto,MERCEDES-BENZ,CLK 200,1997,Coupe,0,Petrol,2,14000,4,Manual,Rear,2,Left wheel,Black,2,0,6893
45814907,auto,TOYOTA,Highlander,2012,Jeep,1,Petrol,3.5,285186,6,Automatic,Front,4,Left wheel,Grey,12,1058,9879
45769155,auto,FORD,Escape,2010,Jeep,1,Hybrid,2.5,174926,4,Automatic,Front,4,Left wheel,Grey,0,1024,862
45720161,auto,MERCEDES-BENZ,E 270 CDI,2001,Sedan,0,Diesel,2.7 Turbo,245000,5,Tiptronic,Rear,4,Left wheel,Black,10,0,10349
45788811,auto,MERCEDES-BENZ,CLK 230,2004,Coupe,1,Petrol,2.3,328000,4,Manual,Rear,2,Left wheel,Blue,0,0,3
45798523,auto,FORD,Focus,2015,Hatchback,0,Petrol,2,21000,4,Manual,Front,4,Left wheel,Carnelian red,10,0,18189
45502205,auto,BMW,528,2011,Sedan,1,Petrol,3,103000,6,Tiptronic,Rear,4,Left wheel,Black,10,1018,26657
45789793,auto,MAZDA,MPV,2003,Minivan,0,CNG,2.3,170000,4,Automatic,Front,>5,Right-hand drive,White,8,0,4547
45801648,auto,HYUNDAI,Elantra,2011,Sedan,1,Petrol,1.6,141799,4,Automatic,Front,4,Left wheel,White,4,583,19416
45670936,auto,MERCEDES-BENZ,Vito,2007,Minivan,0,Diesel,2.2 Turbo,275000,4,Tiptronic,Rear,4,Left wheel,Silver,7,0,24148
45649794,auto,TOYOTA,Camry,2018,Sedan,1,Hybrid,2.5,35058,4,Automatic,Front,4,Left wheel,White,12,609,18817
45766431,auto,VOLKSWAGEN,Golf,2011,Hatchback,1,Diesel,2,129651,4,Automatic,Front,4,Left wheel,Black,12,707,2352
45813823,auto,DODGE,Challenger,2016,Coupe,1,Petrol,3.6,127245,6,Automatic,Rear,2,Left wheel,Red,12,1533,1646
45815006,auto,TOYOTA,Camry,2012,Sedan,1,Petrol,2.5,200870,4,Automatic,Front,4,Left wheel,Silver,12,781,4077
45797718,auto,HYUNDAI,H1,2013,Minivan,1,Diesel,2.5,69315,4,Automatic,Front,4,Left wheel,Black,4,779,22433
45773882,auto,FORD,Fusion,2012,Sedan,1,Petrol,2.5,109536,4,Automatic,Front,4,Left wheel,Grey,12,781,1176
45804857,auto,FORD,Fusion,2012,Sedan,1,Hybrid,2,145814,4,Automatic,Front,4,Left wheel,White,0,642,25716
45798464,auto,TOYOTA,Prius,2008,Sedan,0,Hybrid,1.5,200000,4,Variator,Front,4,Left wheel,White,5,0,11917
45785925,auto,VOLKSWAGEN,Jetta,2016,Sedan,1,Petrol,1.8 Turbo,50000,4,Tiptronic,Front,4,Left wheel,Grey,16,810,20385
45731742,auto,HYUNDAI,H1,2017,Universal,1,Diesel,2.5,93000,4,Automatic,Front,4,Left wheel,Silver,4,1249,52696
45794265,auto,FORD,Mustang,2016,Coupe,1,Petrol,2.3 Turbo,80000,4,Tiptronic,Rear,2,Left wheel,Blue,8,0,47042
45548889,auto,TOYOTA,Prius,2007,Hatchback,0,Hybrid,1.5,141000,4,Tiptronic,Front,4,Left wheel,Silver,8,0,12231
38696086,auto,HONDA,FIT,2006,Hatchback,0,Petrol,1.3,11000,4,Automatic,4x4,4,Right-hand drive,Blue,4,0,60
45758838,auto,TOYOTA,Prius,2008,Sedan,0,Hybrid,1.5,280195,4,Automatic,Front,4,Left wheel,Red,8,0,14113
45809642,auto,HONDA,Civic,2018,Sedan,1,Petrol,2,26134,4,Automatic,Front,4,Left wheel,Black,4,1079,56509
45120849,auto,VOLKSWAGEN,Golf,1992,Hatchback,0,CNG,2,111111,4,Manual,Front,4,Left wheel,Black,4,0,3450
45646482,auto,LEXUS,GX 460,2015,Jeep,1,Petrol,4.6,129931,8,Automatic,4x4,4,Left wheel,Black,0,1646,784
45786809,auto,BMW,528,1998,Sedan,0,Petrol,2.8,290000,6,Manual,Rear,4,Left wheel,Green,4,0,7213
45655991,auto,LEXUS,RX 450,2010,Jeep,1,Hybrid,3.5,311949,6,Automatic,Front,4,Left wheel,Silver,12,1399,282
45766661,auto,LEXUS,GX 460,2015,Jeep,1,Petrol,4.6,102907,8,Automatic,4x4,4,Left wheel,Black,0,1646,706
45803378,auto,HYUNDAI,Sonata,2012,Sedan,1,LPG,2,453075,4,Automatic,Front,4,Left wheel,Silver,4,642,7527
45802812,auto,HYUNDAI,Santa FE,2017,Jeep,1,Diesel,2,101515,4,Automatic,Front,4,Left wheel,White,4,1017,59087
45699818,auto,VOLKSWAGEN,Passat Se,2012,Sedan,1,Petrol,2.5,154000,5,Tiptronic,Front,4,Left wheel,Blue,10,781,15681
45786759,auto,BMW,X5 3.5,2014,Jeep,1,Petrol,3.0 Turbo,196000,6,Tiptronic,4x4,4,Left wheel,Black,12,0,70562
45733589,auto,HYUNDAI,Sonata,2018,Sedan,1,Petrol,2,40808,4,Automatic,Front,4,Left wheel,Black,4,1079,66815
45733579,auto,HYUNDAI,Sonata,2018,Sedan,1,Petrol,2,25255,4,Automatic,Front,4,Left wheel,White,4,1079,64463
45503635,auto,FORD,Transit,1994,Microbus,0,Diesel,2.5,111000,4,Manual,Rear,4,Left wheel,White,0,0,6272
45767130,auto,SUBARU,Legacy,2005,Sedan,0,LPG,3,144000,6,Tiptronic,4x4,4,Right-hand drive,Black,0,0,9095
45803185,auto,HYUNDAI,Sonata,2014,Sedan,1,LPG,2,385149,4,Automatic,Front,4,Left wheel,Black,4,639,10349
45793367,auto,BMW,X5 3.0i,2003,Universal,1,Petrol,3,260000,6,Automatic,4x4,4,Left wheel,Grey,8,0,16621
45810078,auto,HONDA,Civic,2017,Sedan,1,Petrol,1.5,19539,4,Automatic,Front,4,Left wheel,Black,4,784,66482
45787226,auto,NISSAN,Altima,2015,Sedan,0,Petrol,2.5,14500,4,Automatic,Rear,4,Left wheel,Black,10,0,23207
45787320,auto,TOYOTA,Corolla spacio,1998,Hatchback,0,Petrol,1.6,299999,4,Automatic,Front,4,Right-hand drive,White,0,0,1700
45809732,auto,HYUNDAI,Elantra,2011,Sedan,1,Petrol,2,233720,4,Automatic,Front,4,Left wheel,Black,12,707,220
45766283,auto,NISSAN,Altima,2012,Sedan,1,Petrol,2.5,97627,4,Automatic,Front,4,Left wheel,Black,12,781,862
45779209,auto,TOYOTA,Camry XV50,2014,Sedan,1,Petrol,2.5,193280,4,Automatic,Front,4,Left wheel,Black,12,777,27598
45764888,auto,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,3.5,230696,6,Automatic,4x4,4,Left wheel,Black,12,1172,627
45812569,auto,CHEVROLET,Equinox,2016,Jeep,1,Petrol,2.4,0,4,Automatic,Front,4,Left wheel,Silver,12,1051,1254
45789346,auto,NISSAN,March,2004,Hatchback,0,Petrol,1.2,175000,4,Automatic,Front,4,Right-hand drive,Carnelian red,2,0,5959
45731550,auto,HYUNDAI,H1,2016,Universal,1,Diesel,2.5,133014,4,Automatic,Front,4,Left wheel,Silver,4,1091,43655
45810340,auto,CHEVROLET,Malibu,2012,Sedan,1,Petrol,2,153136,4,Automatic,Front,4,Left wheel,Black,4,642,20542
45794463,auto,TOYOTA,Prius,2009,Sedan,0,Hybrid,1.5,160000,6,Automatic,Front,4,Left wheel,Grey,6,0,14113
45768189,auto,LEXUS,CT 200h,2013,Hatchback,1,Hybrid,1.8,188194,4,Automatic,Front,4,Left wheel,Black,0,585,1725
45760040,auto,MERCEDES-BENZ,ML 350,2004,Jeep,1,Petrol,3.5,149000,6,Automatic,4x4,4,Left wheel,Black,2,0,15053
44284487,auto,MERCEDES-BENZ,G 350,1995,Jeep,1,Diesel,3.2 Turbo,213700,6,Tiptronic,4x4,4,Left wheel,Silver,8,0,54882
45802859,auto,HYUNDAI,Santa FE,2014,Jeep,1,Diesel,2,79769,4,Automatic,Front,4,Left wheel,Grey,4,639,49858
45683846,auto,FORD,Transit,1995,Goods wagon,0,Diesel,2.5 Turbo,207888,4,Manual,Rear,4,Left wheel,White,0,0,12544
45793835,auto,MERCEDES-BENZ,Viano,2004,Minivan,1,LPG,3.2,220000,6,Automatic,Rear,4,Right-hand drive,White,6,0,17562
45815125,auto,TOYOTA,Camry,2017,Sedan,1,Petrol,2.5,63200,4,Automatic,Front,4,Left wheel,Grey,12,1249,392
45788451,auto,BMW,318,1998,Sedan,0,Petrol,1.9,0,4,Manual,Rear,4,Left wheel,Black,4,0,6272
45450459,auto,OPEL,Astra,2000,Hatchback,0,Petrol,1.6,0,4,Manual,Front,4,Left wheel,Blue,12,0,7213
45770121,auto,LEXUS,GX 460,2010,Jeep,1,Petrol,4.6,260771,8,Automatic,4x4,4,Left wheel,Black,0,1811,46728
45730762,auto,SSANGYONG,Actyon,2016,Jeep,1,Petrol,1.6,23739,4,Automatic,Front,4,Left wheel,Blue,4,730,45633
45803110,auto,HYUNDAI,Sonata,2015,Sedan,1,LPG,2,32000,4,Automatic,Front,4,Left wheel,Orange,4,765,9565
45768546,auto,LEXUS,GX 470,2008,Jeep,1,Petrol,4.7,218126,8,Automatic,4x4,4,Left wheel,Black,0,2455,282
45732377,auto,HYUNDAI,Santa FE,2010,Jeep,1,Diesel,2,183631,4,Automatic,Front,4,Left wheel,White,4,836,20817
45769341,auto,TOYOTA,Highlander,2008,Jeep,1,Hybrid,3.3,226094,6,Automatic,4x4,4,Left wheel,White,12,1750,941
45664596,auto,HYUNDAI,Sonata,2014,Sedan,1,Hybrid,2.4,247835,4,Automatic,Front,4,Left wheel,Black,0,382,1882
45769546,auto,MERCEDES-BENZ,E 300,2017,Sedan,1,Petrol,2,1600,4,Automatic,Rear,4,Left wheel,Black,12,1017,392
45706042,auto,TOYOTA,CHR,2018,Jeep,0,Petrol,2,46000,4,Tiptronic,Front,4,Left wheel,Grey,12,1079,46728
45803447,auto,HYUNDAI,Sonata,2015,Sedan,1,LPG,2,371964,4,Automatic,Front,4,Left wheel,Orange,4,765,12544
45804335,auto,LEXUS,CT 200h,2012,Sedan,1,Hybrid,1.8,47286,4,Automatic,Front,4,Left wheel,Grey,4,586,24738
45804662,auto,HYUNDAI,Tucson,2017,Jeep,1,Diesel,1.7,39747,4,Automatic,Front,4,Left wheel,White,4,877,49293
45781939,auto,BMW,3.25E+48,2003,Sedan,1,Petrol,2.5,182000,6,Tiptronic,Rear,4,Left wheel,Grey,6,0,10976
45802330,auto,MITSUBISHI,Mirage,2002,Sedan,0,Petrol,1.8,160000,4,Automatic,Front,4,Left wheel,White,2,0,7500
45726633,auto,SSANGYONG,Korando,2013,Jeep,1,Diesel,2,93338,4,Automatic,Front,4,Left wheel,White,4,640,26149
45816311,auto,BMW,X5,2017,Jeep,1,Petrol,3,62256,6,Automatic,Rear,4,Left wheel,Brown,12,1481,54255
45758196,auto,BMW,535,2011,Sedan,1,Petrol,3,128086,6,Automatic,Rear,4,Left wheel,Silver,0,1018,17249
45790391,auto,TOYOTA,Prius,2014,Hatchback,0,Hybrid,1.5,54845,4,Automatic,Front,4,Left wheel,Grey,0,271,15681
45801965,auto,HYUNDAI,Elantra,2011,Sedan,1,Petrol,1.6,51211,4,Automatic,Front,4,Left wheel,Black,4,583,11604
44281806,auto,MERCEDES-BENZ,A 170,2010,Hatchback,0,Petrol,1.7,96000,4,Automatic,Front,4,Right-hand drive,Silver,2,1917,6000
45799721,auto,FORD,Fiesta,2015,Hatchback,0,Petrol,1.6,113080,4,Automatic,Front,4,Left wheel,Black,4,0,15681
45767392,auto,MERCEDES-BENZ,E 350,2008,Sedan,1,Diesel,3.5,122874,6,Automatic,Rear,4,Left wheel,Black,12,1850,706
45772886,auto,TOYOTA,RAV 4,2007,Jeep,1,Petrol,2.4,390626,4,Automatic,4x4,4,Left wheel,Blue,12,1528,314
45781980,auto,TOYOTA,Prius,2008,Sedan,0,Hybrid,1.5,180000,4,Automatic,Front,4,Left wheel,Black,0,843,10036
45757478,auto,MERCEDES-BENZ,C 180,1996,Sedan,0,Petrol,1.8,212485,8,Manual,Rear,4,Left wheel,Green,2,0,40769
45507111,auto,TOYOTA,Prius C,2013,Hatchback,0,Hybrid,1.5,91200,2,Automatic,Front,4,Left wheel,Grey,6,0,15950
45732983,auto,HYUNDAI,Sonata,2010,Sedan,1,Petrol,2,125064,4,Automatic,Front,4,Left wheel,Silver,4,836,18826
45804107,auto,HYUNDAI,Tucson,2017,Jeep,1,Diesel,1.7,69088,4,Automatic,Front,4,Left wheel,Black,4,877,45210
45743511,auto,FORD,Transit,2002,Microbus,0,Diesel,2.4 Turbo,210500,4,Manual,Rear,2,Left wheel,White,0,0,20000
45769938,auto,SUBARU,Forester,2015,Jeep,1,Petrol,2.5,90392,4,Automatic,4x4,4,Left wheel,White,0,934,6899
45768526,auto,TOYOTA,Highlander,2008,Sedan,1,Hybrid,3.3,287274,6,Automatic,4x4,4,Left wheel,White,12,1750,125
42204519,auto,PORSCHE,911 meqanika,1998,Coupe,1,Petrol,3.4,105498,6,Manual,Rear,2,Left wheel,Silver,8,0,37354
45732349,auto,HYUNDAI,Santa FE,2014,Jeep,1,Diesel,2,131690,4,Automatic,Front,4,Left wheel,Grey,4,639,40443
45802135,auto,HYUNDAI,H1,2016,Universal,1,Diesel,2.5,119552,4,Automatic,Front,4,Left wheel,Silver,4,1091,38737
45637602,auto,FORD,Fusion,2013,Sedan,1,Petrol,2,89000,6,Automatic,Rear,4,Left wheel,Black,12,640,18503
45815101,auto,TOYOTA,Camry,2013,Sedan,1,Petrol,2.5,185699,4,Automatic,Front,4,Left wheel,White,12,779,2352
45767912,auto,MERCEDES-BENZ,Vito,2003,Microbus,1,Diesel,2.3 Turbo,126058,4,Manual,Front,4,Left wheel,Sky blue,1,0,19444
45789552,auto,BMW,530,2003,Sedan,1,Petrol,3,223014,6,Manual,Rear,4,Left wheel,Black,0,0,14113
45797083,auto,HYUNDAI,Genesis,2010,Coupe,1,Petrol,2,115363,4,Automatic,Front,4,Left wheel,Red,4,836,15289
45769981,auto,BMW,645,2005,Cabriolet,1,Petrol,4.4,222222,6,Tiptronic,Rear,2,Left wheel,Golden,12,0,24148
45788500,auto,JAGUAR,F-pace,2016,Jeep,1,Diesel,2,40000,4,Automatic,4x4,4,Right-hand drive,Carnelian red,12,0,117604
45736918,auto,HYUNDAI,Sonata,2013,Sedan,1,Petrol,2.4,182901,4,Tiptronic,Front,4,Left wheel,Black,2,0,22423
45815230,auto,TOYOTA,4Runner,2018,Jeep,1,Petrol,4,58971,6,Automatic,4x4,4,Left wheel,Silver,12,2070,470
45019853,auto,HONDA,Cr-v,2007,Jeep,0,Petrol,2.4,88000,4,Automatic,4x4,4,Left wheel,Silver,8,0,18503
45766787,auto,VOLKSWAGEN,Tiguan,2010,Jeep,1,Petrol,2,185496,4,Automatic,Front,4,Left wheel,White,12,836,549
45810385,auto,CHEVROLET,Orlando,2016,Jeep,1,Diesel,1.6,126104,4,Automatic,Front,4,Left wheel,White,4,730,23994
45715121,auto,VOLKSWAGEN,Passat,2014,Sedan,1,Petrol,1.8,108000,4,Tiptronic,Front,4,Left wheel,Black,10,584,15994
44960962,auto,TOYOTA,Camry,2015,Sedan,1,Petrol,2.5,75000,6,Tiptronic,Front,4,Left wheel,Black,8,934,27284
45804144,auto,MERCEDES-BENZ,GL 320,2010,Jeep,1,Diesel,3.0 Turbo,240000,6,Tiptronic,4x4,4,Left wheel,Black,12,1211,35438
45757915,auto,LEXUS,GX 470,2015,Jeep,1,Petrol,4.6,106918,8,Automatic,4x4,4,Left wheel,Black,12,1646,47042
45794879,auto,VAZ,2121 (Niva),1998,Jeep,0,Petrol,1.7,50000,4,Manual,4x4,2,Left wheel,Green,0,0,5645
45816562,auto,HYUNDAI,Elantra,2016,Sedan,1,Petrol,1.8,104270,4,Automatic,Front,4,Left wheel,White,12,810,2117
45095646,auto,VOLKSWAGEN,Tiguan,2012,Jeep,0,Petrol,2.0 Turbo,194603,4,Tiptronic,4x4,4,Left wheel,Black,12,642,18817
45813432,auto,BMW,X5,2015,Jeep,1,Petrol,3,77442,6,Automatic,Rear,4,Left wheel,Black,12,1104,706
45775624,auto,SUBARU,XV,2013,Jeep,0,Petrol,2.0 Turbo,128000,4,Manual,4x4,4,Left wheel,White,8,640,10036
45813308,auto,LEXUS,LX 570,2013,Jeep,1,Petrol,5.7,211638,8,Automatic,4x4,4,Left wheel,Black,12,1664,8781
45679578,auto,HONDA,Cr-v,2002,Jeep,1,Petrol,2,200000,4,Automatic,4x4,4,Right-hand drive,Carnelian red,4,0,10349
45733721,auto,HYUNDAI,Sonata,2017,Sedan,1,Petrol,2,61600,4,Automatic,Front,4,Left wheel,Black,4,1017,50018
45812939,auto,GAZ,24,1990,Universal,1,Petrol,6.3,2000,8,Manual,4x4,2,Left wheel,Green,0,0,5331
45778055,auto,MERCEDES-BENZ,C 240,1999,Sedan,1,CNG,2.4,300800,6,Tiptronic,Rear,4,Left wheel,Black,6,0,5018
45767438,auto,MERCEDES-BENZ,E 350,2010,Sedan,1,Diesel,6.2,274771,8,Automatic,Rear,4,Left wheel,White,12,2410,314
45742505,auto,MERCEDES-BENZ,A 160,2002,Hatchback,1,Petrol,1.6,0,4,Automatic,Front,4,Left wheel,White,6,0,4200
45807148,auto,FORD,Transit T330,2004,Microbus,0,Diesel,2.4 Turbo,162541,4,Manual,Rear,2,Left wheel,Red,4,0,19914
